,group_id,a1,a2,a3,a4,label,time
34,40,3.02288,2.7028,3.71359,-4.85214,1,34
35,40,1.1106,4.99423,1.02617,1.74404,1,35
36,40,-3.79526,-1.17015,-1.35444,1.65612,1,36
37,40,5.34087,-4.16983,-0.0478329,-0.268283,1,37
38,40,-4.88104,-2.8436,1.01872,2.9932,1,38
39,40,1.59013,-4.75553,-0.110186,-14.9678,1,39
40,40,17.2633,-13.4005,0.837725,-0.952751,1,40
41,40,4.99663,0.980545,3.75995,2.29475,1,41
42,40,-5.9941,2.81222,-1.86321,-2.58529,1,42
43,40,4.40651,5.28355,2.81591,3.63182,1,43
44,40,1.75487,-3.15516,0.419857,1.96181,1,44
45,40,0.908028,-2.12638,-2.13236,3.34645,1,45
46,40,5.50832,-5.79664,2.58677,-2.48369,1,46
47,40,-4.72852,4.95084,3.75141,1.92736,1,47
48,40,-6.19845,-1.27807,-5.56655,-4.01794,1,48
49,40,-5.42624,3.04908,-6.18184,-1.72414,1,49
50,40,-2.13006,-2.2663,9.50868,10.8044,1,50
51,40,-6.82696,2.9638,1.25962,0.223468,1,51
52,40,-0.746025,-1.60061,0.122158,-0.310528,1,52
53,40,-1.52163,1.58903,14.7398,10.9574,1,53
54,40,2.14444,7.11564,-6.80526,0.0102994,1,54
55,40,3.06659,-2.80875,-1.16926,-3.24988,1,55
56,40,5.91865,-2.22088,14.8982,20.307,1,56
57,40,-7.97693,1.89896,-1.27162,3.01177,1,57
58,40,-5.02635,2.92936,-0.353649,1.354,1,58
59,40,0.882257,-2.6386,4.31789,10.9829,1,59
60,40,-3.09494,-6.84114,0.559498,4.89667,1,60
61,40,-0.438681,7.14709,5.33878,-0.967186,1,61
62,40,1.79328,-5.20484,1.68248,0.302439,1,62
63,40,-0.0894148,-6.40742,-6.35992,-9.60912,1,63
64,40,2.91435,3.77606,2.98729,9.53587,1,64
65,40,6.25788,-3.85569,2.22383,5.57494,1,65
66,40,1.35568,0.822602,-1.75294,1.45806,1,66
67,40,-6.81297,2.26205,-0.240646,6.07304,1,67
68,40,2.57472,-0.201697,-4.03518,2.66354,1,68
69,40,-3.59916,-0.526137,-1.18014,-1.03465,1,69
70,40,-12.7894,2.89751,-0.825307,13.9675,1,70
71,40,-3.79862,0.168164,-5.30811,-8.71236,1,71
72,40,1.79451,0.790336,-0.656167,-2.47665,1,72
73,40,0.250223,-5.22205,-1.02341,3.251,1,73
74,40,1.11362,0.669943,-2.6778,3.00339,1,74
75,40,-8.38331,5.57519,-4.66467,-1.90375,1,75
76,40,-0.819281,-1.72804,2.36691,-0.351919,1,76
77,40,6.19221,-1.25487,-0.111638,-3.08157,1,77
78,40,-1.18754,-1.72628,-5.28906,0.462692,1,78
79,40,7.78046,4.53191,2.05872,4.579,1,79
80,40,10.2468,-6.94323,4.61591,1.33567,1,80
81,40,-5.84536,-1.86552,-5.48965,-1.27737,1,81
82,40,-10.969,7.06223,-1.0961,9.3701,1,82
83,40,0.469098,5.82358,2.67305,0.40662,1,83
84,40,-2.596,-1.76451,0.421719,2.85334,1,84
85,40,-1.79326,3.76508,0.164843,4.87474,1,85
86,40,3.00338,4.04085,-9.91658,-10.697,1,86
87,40,2.62901,-2.85429,-6.95779,-4.25709,1,87
88,40,0.606419,-7.31186,8.66541,7.79146,1,88
89,40,-2.96208,8.73365,-3.53215,1.84689,1,89
90,40,-7.12396,10.7326,-12.3857,0.664167,1,90
91,40,-8.08505,4.48745,0.276323,13.4793,1,91
92,40,0.842387,7.27848,-0.372216,-2.61245,1,92
93,40,2.96173,1.90995,-0.0830541,-0.621174,1,93
94,40,-3.6446,6.68966,-1.37613,10.773,1,94
95,40,0.561647,-0.826166,-4.2956,0.593681,1,95
96,40,-6.42773,0.867216,-10.7952,-2.02989,1,96
97,40,-3.27498,-1.12973,-2.7575,4.37618,1,97
98,40,5.98368,-0.502809,-2.45813,3.07398,1,98
99,40,-7.43237,1.56653,-6.4258,3.49325,1,99
100,40,-3.6526,7.21747,-0.221552,-1.65156,1,100
101,40,7.63841,-5.61522,-1.25099,-0.519432,1,101
102,40,-1.35619,-3.18958,-5.21522,1.50715,1,102
103,40,-0.626988,0.585078,0.651865,4.61687,1,103
104,40,6.83907,-6.44659,-5.51555,-6.7661,1,104
105,40,-14.6813,3.62951,-11.6403,1.64724,1,105
106,40,-1.92337,0.178613,-4.1103,7.32777,1,106
107,40,7.19485,-1.16362,5.06349,3.11663,1,107
108,40,0.258392,1.78753,-2.60187,1.95769,1,108
109,40,0.867775,-1.68953,1.74602,-5.61669,1,109
110,40,1.78138,3.07879,-4.15141,-2.75214,1,110
111,40,-4.58559,8.187,-12.1848,-1.11772,1,111
112,40,-8.89035,4.49016,-2.14122,11.3043,1,112
113,40,9.74813,1.08062,-0.737631,2.48289,1,113
114,40,-3.06193,7.86473,-7.34596,4.84616,1,114
115,40,-2.76382,6.75908,-5.10496,2.79953,1,115
116,40,-1.42755,-1.6254,2.21757,-4.32833,1,116
117,40,2.81859,10.018,-3.06925,-3.67587,1,117
118,40,-9.96148,7.39617,-2.66531,1.6184,1,118
119,40,-0.0171854,-7.72835,-1.1428,-8.9808,1,119
120,40,12.3165,-3.49259,-2.08947,-5.96232,1,120
121,40,3.19174,-3.19934,1.88496,-1.30338,1,121
122,40,-5.40054,-3.75914,0.00749588,1.32192,1,122
123,40,2.31817,1.53753,-2.51989,4.32238,1,123
124,40,0.736168,1.38405,-2.38718,2.64977,1,124
125,40,5.17322,-3.79642,-0.260414,-4.17125,1,125
126,40,0.562215,3.06971,-3.6477,-2.95394,1,126
127,40,-6.18523,-2.23211,5.21197,0.319788,1,127
128,40,-0.873517,-5.08971,4.90446,-7.44066,1,128
129,40,0.797774,4.96375,-7.68379,4.89082,1,129
130,40,-0.752344,-4.08588,0.000611311,-6.82941,1,130
131,40,1.8339,-4.46334,4.7094,-4.43342,1,131
132,40,-1.01816,-2.11321,2.48869,-3.17288,1,132
133,40,-7.15201,1.09866,4.38892,-6.43248,1,133
134,40,-2.54033,-16.8349,8.82552,-9.09698,1,134
135,40,5.98493,4.00751,0.669992,-7.89236,1,135
136,40,-7.41444,-7.05561,0.908109,-5.00648,1,136
137,40,-1.94085,-1.0603,4.21276,-3.07574,1,137
138,40,0.110647,-0.389318,-2.12848,-3.55698,1,138
139,40,-5.27637,1.74226,-0.627359,-1.83955,1,139
140,40,0.562767,-7.91382,5.97931,-4.72774,1,140
141,40,5.01353,-0.243705,-0.769728,-0.685516,1,141
142,40,1.06197,-0.191236,-2.43598,-12.3178,1,142
143,40,7.38959,-13.6065,4.59615,-9.69094,1,143
144,40,2.89365,1.20035,-0.430899,1.65801,1,144
145,40,-5.5107,2.64711,-5.08243,0.0707273,1,145
146,40,-4.72167,-4.69124,-0.0451649,-3.89381,1,146
147,40,-3.58445,-2.88411,3.2541,-4.39321,1,147
148,40,4.14037,4.27989,1.01877,-0.964255,1,148
149,40,4.18678,-12.8298,-2.53875,-3.19003,1,149
150,40,-10.0018,4.17346,2.29613,2.94926,1,150
151,40,4.21717,-4.53817,-1.98581,-13.5154,1,151
152,40,-1.68533,-0.757411,0.537441,-10.2333,1,152
153,40,-10.9372,10.6085,3.85326,7.34633,1,153
154,40,-4.36466,1.28509,3.54134,1.26124,1,154
155,40,-1.55005,-5.42987,1.11025,1.57918,1,155
156,40,0.571871,5.11411,1.41417,6.04399,1,156
157,40,-2.92526,2.73741,3.37055,-5.39706,1,157
158,40,-0.209565,-17.5262,8.61669,-7.05756,1,158
159,40,3.38364,10.3103,1.29967,-0.620209,1,159
160,40,-4.04795,-0.52733,1.4088,-2.26428,1,160
161,40,-14.7497,-8.49951,12.2337,-14.45,1,161
162,40,-2.22876,7.36744,-3.64046,4.73748,1,162
163,40,-3.48253,8.3874,-4.93202,1.59202,1,163
164,40,-0.559911,-0.429306,-1.88936,-2.01104,1,164
165,40,0.497927,-2.08974,0.26058,-2.03525,1,165
166,40,1.40583,-15.6948,-4.50311,-14.5385,1,166
167,40,11.1986,-21.2057,3.69519,-9.87222,1,167
168,40,11.7047,1.06193,-1.03995,-3.93889,1,168
169,40,8.57147,3.02376,-1.66627,-2.12533,1,169
170,40,-1.81843,-2.9024,1.21208,5.9055,1,170
171,40,-0.956933,-3.71628,5.19618,7.0715,1,171
172,40,1.5266,11.9108,-4.78508,-0.818222,1,172
173,40,-1.91287,-3.31185,-4.91545,-7.60263,1,173
174,40,0.208644,9.43285,1.12959,-6.58436,1,174
175,40,-6.2472,8.63836,-3.53215,9.48191,1,175
176,40,1.94235,-2.7195,4.00285,-13.3221,1,176
177,40,-0.935626,-2.5762,3.24063,1.20275,1,177
178,40,8.02478,-2.90904,-0.212181,-4.91059,1,178
179,40,3.43141,-9.59078,2.59182,-6.56245,1,179
180,40,-1.90201,5.38948,-1.058,-0.597407,1,180
181,40,-0.481469,5.70687,2.15974,-2.51691,1,181
182,40,4.27948,-11.3928,3.03922,-0.324137,1,182
183,40,-5.46494,-0.346325,9.14262,-6.26496,1,183
184,40,-8.99749,-4.31296,-0.727444,-5.72433,1,184
185,40,-9.94284,-13.2735,5.62566,-4.36491,1,185
186,40,-3.58089,5.75528,-0.17423,-1.69321,1,186
187,40,-4.72977,3.70302,-3.94379,-3.15827,1,187
188,40,1.85566,-6.23154,6.50943,-1.30766,1,188
189,40,2.03802,1.28673,0.0298152,3.91151,1,189
190,40,-3.37695,7.41585,0.823903,1.68978,1,190
191,40,7.00766,-6.18693,1.84479,0.942618,1,191
192,40,5.37355,-6.55218,3.32233,3.68841,1,192
193,40,-9.61487,6.17734,-1.20035,1.14685,1,193
194,40,-5.42505,3.98923,3.85816,-4.49822,1,194
195,40,3.97581,-3.66394,-4.07084,-1.09521,1,195
196,40,1.96272,-4.48487,0.626771,-1.0942,1,196
197,40,6.10913,1.77373,5.49683,-7.71228,1,197
198,40,-3.92214,-1.82223,6.13295,1.8012,1,198
199,40,1.53191,-6.94916,1.88261,-2.85357,1,199
200,40,-5.89833,2.61269,3.88797,-6.33427,1,200
201,40,-7.53325,5.46826,3.38953,9.67853,1,201
202,40,-1.37443,1.02127,4.71558,0.426506,1,202
203,40,2.34958,-1.86101,-1.78114,-5.72258,1,203
204,40,-1.16384,1.42245,-0.207449,-0.82885,1,204
205,40,-1.91094,1.22775,2.7294,1.07076,1,205
206,40,4.39686,-0.956694,4.28654,5.29603,1,206
207,40,-7.50828,3.35296,10.371,5.11702,1,207
208,40,-8.29067,-3.16745,0.109447,-5.35808,1,208
209,40,5.48184,-1.41468,4.60274,-0.190934,1,209
210,40,1.91822,0.96758,-4.76557,5.04323,1,210
211,40,-10.3321,-1.88622,-1.65807,0.461537,1,211
212,40,-3.6973,2.33029,1.28389,-1.43159,1,212
213,40,-1.21282,1.80478,3.51412,1.26073,1,213
214,40,0.57164,-5.71416,-15.0789,-9.30935,1,214
215,40,7.53035,-13.6922,6.8723,-5.01015,1,215
216,40,2.48867,10.0407,6.70744,10.1552,1,216
217,40,-1.40821,2.83464,1.81117,-1.30331,1,217
218,40,-0.212779,-5.55065,6.08235,-4.38175,1,218
219,40,-8.04818,0.206442,-0.456992,5.60217,1,219
220,40,-1.96304,1.90159,0.980394,1.37632,1,220
221,40,5.65268,1.26626,4.15108,-6.646,1,221
222,40,-4.69746,-1.4163,7.21775,6.91402,1,222
223,40,-6.28978,-1.42905,-0.905901,-2.17168,1,223
224,40,-5.99709,-7.59925,7.26673,-6.53315,1,224
225,40,-3.18221,6.61188,6.09175,3.89079,1,225
226,40,-1.055,-0.785859,3.06536,-2.046,1,226
227,40,-0.630832,0.76164,-0.728895,0.604808,1,227
228,40,-0.499891,-0.370038,-0.365236,0.98646,1,228
229,40,-2.65926,4.74265,-1.51098,-1.62197,1,229
230,40,5.64143,-7.61999,0.612475,-4.32726,1,230
231,40,5.97251,3.45939,4.94657,-3.00272,1,231
232,40,-6.62221,0.173635,-1.53705,9.27283,1,232
233,40,4.78808,8.28682,-3.59607,-0.825664,1,233
234,40,5.61022,-5.27746,3.72992,-2.44523,1,234
235,40,-5.73181,3.68134,1.52356,5.31478,1,235
236,40,-4.32416,10.9168,-0.920644,6.05272,1,236
237,40,1.83072,5.93425,-0.717568,-0.182707,1,237
238,40,-2.68354,-2.42853,-3.38223,3.53912,1,238
239,40,11.5612,-7.37757,-0.0628163,-0.440552,1,239
240,40,9.00057,-0.210729,6.55641,9.57824,1,240
241,40,-8.08073,6.84955,-3.54087,-0.481484,1,241
242,40,-12.1403,7.04872,-3.51273,13.3264,1,242
243,40,2.41596,2.10089,-0.580981,6.069,1,243
244,40,-0.268529,0.528178,-0.138272,1.92157,1,244
245,40,-4.01872,5.86172,2.57674,8.2194,1,245
246,40,-1.91173,-0.811071,9.33324,7.55497,1,246
247,40,4.36365,4.78428,-5.45531,-7.73431,1,247
248,40,-1.91607,-2.13771,5.78924,0.150376,1,248
249,40,7.01367,1.88953,0.418396,6.30307,1,249
250,40,2.37485,-3.51885,2.22289,1.08692,1,250
251,40,8.01574,0.1571,0.991752,0.32261,1,251
252,40,-5.41089,-6.16454,2.67953,2.36664,1,252
253,40,0.189564,1.72873,-1.19847,-4.1409,1,253
254,40,4.99244,5.22966,0.334386,4.02685,1,254
255,40,-2.60049,2.36324,-4.27631,4.00033,1,255
256,40,-7.89754,4.94819,-6.71237,1.08462,1,256
257,40,-1.22052,2.15784,1.76212,0.727324,1,257
258,40,7.8388,-0.416668,-0.910127,9.1349,1,258
259,40,-3.25817,0.595159,-3.8965,2.78245,1,259
260,40,-8.99758,-8.09329,-0.928473,3.17837,1,260
261,40,1.14537,3.2963,1.4651,-0.609754,1,261
262,40,-5.32961,5.07944,-4.73694,2.00372,1,262
263,40,4.86652,5.91162,2.76246,2.66066,1,263
264,40,7.17094,-2.34541,5.67351,4.05179,1,264
265,40,-4.5015,4.48316,-6.5239,0.746493,1,265
266,40,-2.10996,0.453346,0.294672,1.37302,1,266
267,40,0.409117,-0.0409754,3.86061,5.71445,1,267
268,40,-3.9605,-1.41263,-1.92479,1.14371,1,268
269,40,-0.352644,6.61026,2.51911,6.38335,1,269
270,40,3.08099,-2.72598,2.10634,4.97911,1,270
271,40,-2.57117,-2.51,-1.73054,-12.0416,1,271
272,40,0.86558,-6.68814,3.24795,-3.79413,1,272
273,40,-1.74075,1.53961,-6.75939,0.0980596,1,273
274,40,-2.26288,2.03732,-3.67823,1.75698,1,274
275,40,3.41031,-3.43628,-1.97196,1.07208,1,275
276,40,-4.3464,3.00956,1.15734,4.48561,1,276
277,40,-0.276517,-2.01961,-5.44299,-6.08043,1,277
278,40,4.85527,7.75509,0.963235,-7.7049,1,278
279,40,-4.30284,3.41317,-3.22144,5.07294,1,279
280,40,-10.1116,3.73626,-10.7275,-2.35212,1,280
281,40,-1.37153,2.9701,1.35973,0.720548,1,281
282,40,-1.23109,-7.42393,2.42256,2.37284,1,282
283,40,-3.14242,0.647634,-7.04632,3.11711,1,283
284,40,-6.51118,-7.6475,-1.12682,7.68785,1,284
285,40,7.78821,1.38668,0.995941,3.0707,1,285
286,40,5.78991,3.34132,-5.61169,-6.76951,1,286
287,40,13.9335,1.74054,6.85695,-9.73337,1,287
288,40,12.7147,-1.79957,0.412658,-4.03309,1,288
289,40,1.36927,2.56771,-5.33964,-0.485086,1,289
290,40,-8.0594,1.57961,0.108188,7.46662,1,290
291,40,5.80877,1.19646,0.428804,3.23242,1,291
292,40,-1.6216,-0.776758,-5.7164,6.23259,1,292
293,40,0.240879,1.63641,8.94137,0.617928,1,293
294,40,6.08042,1.016,-0.635814,-0.798709,1,294
295,40,-6.92992,5.56902,-0.531655,1.80987,1,295
296,40,-7.32355,9.53674,-0.767148,4.75282,1,296
297,40,13.1018,5.09056,1.59387,-3.48771,1,297
298,40,10.0692,-4.30385,0.370595,5.15768,1,298
299,40,-2.38091,2.08722,-2.5148,7.47051,1,299
300,40,-1.75362,-0.027682,5.64404,1.28582,1,300
301,40,-5.26663,-2.1297,-1.04871,-4.97295,1,301
302,40,-3.99087,5.61986,2.32422,-2.26089,1,302
303,40,6.02439,-1.5223,-7.18025,-2.23422,1,303
304,40,-1.51005,-1.29494,-9.30605,-1.23383,1,304
305,40,-2.48105,3.24588,1.55594,-0.736871,1,305
306,40,6.83948,-0.470888,0.929197,-2.64902,1,306
307,40,-2.81824,-4.04136,-4.00818,0.922193,1,307
308,40,-5.11967,4.89587,-3.76662,6.16457,1,308
309,40,-2.51809,5.64061,4.64096,-0.398741,1,309
310,40,2.85237,-2.05377,-9.7493,-0.0835311,1,310
311,40,11.1128,-14.0108,4.02926,-9.11922,1,311
312,40,2.24951,1.58775,0.0426863,6.05288,1,312
313,40,-0.601471,6.30251,-4.99747,-2.94865,1,313
314,40,-7.50998,0.355875,-3.34722,13.678,1,314
315,40,1.6693,-3.27669,2.02639,-1.31193,1,315
316,40,1.38286,2.10444,-3.04895,5.73292,1,316
317,40,-2.81755,4.24767,1.30321,1.04299,1,317
318,40,2.44748,-1.62737,-9.64499,-2.99866,1,318
319,40,-1.23297,-3.13813,0.654125,1.04645,1,319
320,40,-1.44315,-1.10051,-0.122991,9.94594,1,320
321,40,4.34225,-0.973068,1.31357,-2.94749,1,321
322,40,0.83603,0.731433,-3.0666,1.83484,1,322
323,40,0.260706,0.667169,-2.7555,5.61936,1,323
324,40,2.33486,4.59123,2.19526,4.75099,1,324
325,40,-2.13774,4.08417,-7.47587,-4.51804,1,325
326,40,-3.66995,-2.30689,-0.0822864,-5.31954,1,326
327,40,4.51445,-3.23791,-7.06434,8.26138,1,327
328,40,-3.18595,8.53374,-10.4936,3.51394,1,328
329,40,-6.02159,1.4374,1.37469,5.12804,1,329
330,40,4.69505,3.69926,-0.801319,8.49978,1,330
331,40,0.668322,-0.192264,-8.93532,3.76877,1,331
332,40,-3.03234,-1.74139,2.93583,0.34774,1,332
333,40,-2.46041,3.52233,3.86153,2.63808,1,333
334,40,-6.53422,6.28814,-7.14931,1.08856,1,334
335,40,-2.27261,9.54475,-0.673149,7.5778,1,335
336,40,6.81561,-5.02037,-1.31107,3.22411,1,336
337,40,-2.73816,4.17081,-6.06717,-0.899106,1,337
338,40,-8.70254,6.31933,-5.37807,17.0887,1,338
339,40,2.70964,-0.604015,-0.0633699,-1.1238,1,339
340,40,4.7492,-3.41823,-0.154835,1.80936,1,340
341,40,-3.80102,5.73959,-1.11971,11.6489,1,341
342,40,7.2083,-2.73911,-4.18748,-5.34719,1,342
343,40,-1.6696,5.1543,-4.26515,0.75809,1,343
344,40,5.5016,9.83354,-4.73104,11.7995,1,344
345,40,13.0613,-1.58777,-0.738253,8.77206,1,345
346,40,-4.75369,3.48383,-4.40918,2.49426,1,346
347,40,-6.4182,5.74244,-4.03117,-0.0919736,1,347
348,40,6.49458,-6.48747,-1.04217,5.00282,1,348
349,40,0.554354,0.785538,-1.46418,0.817478,1,349
350,40,-2.51495,6.61896,1.73024,6.35474,1,350
351,40,3.99857,-0.66814,-8.63648,4.34776,1,351
352,40,-6.23298,-0.730371,-7.87536,-5.94545,1,352
353,40,-10.6472,-5.25763,1.52523,14.27,1,353
354,40,8.10522,1.06158,2.08314,4.96521,1,354
355,40,0.519079,-4.31644,-3.63425,7.09053,1,355
356,40,-0.216494,-3.83174,-1.45341,5.04938,1,356
357,40,-2.76258,-0.43074,3.14901,2.22187,1,357
358,40,-1.23634,-4.0766,-6.59924,0.0776783,1,358
359,40,5.54747,0.287829,3.11521,5.48321,1,359
360,40,4.13901,-10.0891,0.792548,-5.21024,1,360
361,40,-8.31255,2.71754,-5.83578,-2.58754,1,361
362,40,-0.610533,-0.406878,-7.45154,6.30864,1,362
363,40,4.00902,-0.915028,3.11673,0.699597,1,363
364,40,-0.957898,-1.4248,-1.37132,5.47659,1,364
365,40,-0.803211,4.41784,-4.5925,-2.08554,1,365
366,40,-3.84646,3.30379,-3.2819,-3.32403,1,366
367,40,-7.72393,-2.93665,-2.97687,-4.31751,1,367
368,40,-0.00521736,5.84522,-4.94153,8.81763,1,368
369,40,-2.63461,5.13559,7.0204,-7.39118,1,369
370,40,2.34398,1.95559,0.834914,1.10187,1,370
371,40,-4.42558,-0.0197981,-1.44939,9.09594,1,371
372,40,-0.339012,7.43976,-1.01924,-0.725968,1,372
373,40,3.61499,-0.976986,1.81069,0.592086,1,373
374,40,2.46068,-12.9962,-2.09669,4.89518,1,374
375,40,-2.65008,-6.24816,-2.5754,-8.00531,1,375
376,40,-1.69889,7.91971,-0.889554,4.74673,1,376
377,40,0.595893,2.98735,-3.64306,4.39073,1,377
378,40,1.7251,3.03277,5.66552,-2.47424,1,378
379,40,2.30843,3.06368,-3.38328,5.11181,1,379
380,40,0.547724,-0.751651,-2.17173,2.12072,1,380
381,40,-0.82437,-3.27003,6.4999,-0.516831,1,381
382,40,-2.8821,2.48815,-1.03716,1.40973,1,382
383,40,-1.76646,-2.34701,-2.22443,11.2899,1,383
384,40,4.68898,0.729687,-4.62683,-5.74537,1,384
385,40,4.35423,0.285259,0.0193236,-3.32776,1,385
386,40,-6.79784,-0.757751,-1.55547,10.2226,1,386
387,40,0.109857,-2.95874,0.877838,-0.00300899,1,387
388,40,-2.49023,-1.2739,-1.33915,1.73086,1,388
389,40,1.04218,-0.91597,1.15072,0.993928,1,389
390,40,-3.90181,-2.86356,-13.9795,-13.8191,1,390
391,40,1.83977,6.46292,1.30606,3.31425,1,391
392,40,-3.25959,-0.659047,2.52037,6.17073,1,392
393,40,7.38446,1.82137,-3.38975,-11.0461,1,393
394,40,0.845977,-1.10619,-3.31456,3.65872,1,394
395,40,6.09188,-2.49072,-1.43612,5.33522,1,395
396,40,-2.77545,6.01171,1.75885,-5.15069,1,396
397,40,-0.909983,-1.80604,0.140463,2.42844,1,397
398,40,2.37629,-0.599797,-0.574848,7.39035,1,398
399,40,6.01603,-7.87185,-11.2968,-10.8265,1,399
400,40,-2.47978,-0.374464,-8.59255,2.362,1,400
401,40,-2.53636,2.82005,-3.07533,20.5924,1,401
402,40,6.75337,8.23196,4.94472,2.55456,1,402
403,40,6.00328,3.60112,3.41187,-3.98887,1,403
404,40,1.92702,-2.66412,-0.545318,5.1836,1,404
405,40,2.31184,2.83469,-1.90144,2.75259,1,405
406,40,11.994,-3.75499,-0.259191,3.2703,1,406
407,40,-2.02982,0.386679,4.63308,18.9105,1,407
408,40,5.71304,-1.82082,-3.82044,-2.29233,1,408
409,40,5.4821,-1.04815,-1.80984,-1.71366,1,409
410,40,-13.8514,3.8129,-2.8219,19.2461,1,410
411,40,-9.35462,-2.05618,2.19633,0.0375,1,411
412,40,1.62824,4.06562,-5.2076,3.73583,1,412
413,40,-0.317552,-0.82499,-0.915036,0.934267,1,413
414,40,-1.87758,4.06589,-7.94193,-1.79985,1,414
415,40,-0.134098,0.21558,-7.99656,-2.72991,1,415
416,40,-1.35056,0.774844,0.0917849,7.96845,1,416
417,40,2.60575,-1.83139,4.28736,-0.228561,1,417
418,40,3.13508,-4.85887,1.3301,-2.51905,1,418
419,40,-3.54249,0.501517,-5.57815,9.89472,1,419
420,40,-1.65518,9.3993,0.0944107,4.07151,1,420
421,40,0.38302,-4.54189,-0.948827,3.59372,1,421
422,40,-3.31683,0.769286,0.844629,7.27202,1,422
423,40,5.55674,-0.220035,-3.13573,-14.9921,1,423
424,40,3.21025,-8.11643,4.76236,2.07201,1,424
425,40,-5.19165,-2.84444,-3.73061,10.4934,1,425
426,40,6.2569,2.98682,5.89707,-1.85851,1,426
427,40,3.98898,-3.93341,-1.01876,0.022798,1,427
428,40,-4.93751,-5.8345,-0.539635,11.8258,1,428
429,40,-8.8854,2.87456,5.82478,1.9779,1,429
430,40,1.12566,-0.879897,-1.6782,-6.25644,1,430
431,40,3.399,-8.90089,4.40216,-1.32696,1,431
432,40,3.84881,-1.7495,3.42597,-4.99287,1,432
433,40,2.11836,0.88114,-2.38399,-2.65424,1,433
434,40,3.48272,-4.38895,-2.29804,-3.21562,1,434
435,40,-0.371407,-3.55989,1.68067,-5.79249,1,435
436,40,-4.6147,3.21663,-1.50243,4.45647,1,436
437,40,-0.347388,-0.78499,-1.51044,1.16141,1,437
438,40,-5.41133,-3.68367,-10.6902,-7.84906,1,438
439,40,-3.91413,10.7376,-1.10291,0.304279,1,439
440,40,-0.405598,2.16114,-1.21217,2.07072,1,440
441,40,3.90323,-1.80251,-1.52216,-7.68965,1,441
442,40,3.38476,-1.92751,-0.731657,-4.43293,1,442
443,40,-2.10728,-0.531321,1.29067,4.88511,1,443
444,40,-4.61958,3.86524,-0.205621,-1.26917,1,444
445,40,7.49114,-4.11454,1.10429,-0.774233,1,445
446,40,1.84102,2.65479,-0.625977,-3.90225,1,446
447,40,-8.21033,-0.556809,-6.26432,-10.5352,1,447
448,40,-2.36088,8.90647,1.61419,-0.945025,1,448
449,40,-2.3195,-5.09586,2.8136,7.33875,1,449
450,40,-4.26135,8.99243,6.829,-5.3529,1,450
451,40,6.08662,0.521317,-0.172227,-2.01071,1,451
452,40,-4.31997,0.630729,-1.17518,1.8992,1,452
453,40,-0.893939,3.29391,1.02608,-1.46591,1,453
454,40,11.4481,4.22303,5.79018,-0.226834,1,454
455,40,3.78451,-5.55628,-0.5683,4.9504,1,455
456,40,6.44959,-10.8197,0.341396,-17.9716,1,456
457,40,3.1393,-3.93937,1.30876,-6.22704,1,457
458,40,-4.47669,1.43675,-3.45286,3.78065,1,458
459,40,-4.75458,1.68811,-0.258443,0.366687,1,459
460,40,-1.41119,5.34481,-1.39784,-3.74818,1,460
461,40,1.92502,-2.32706,-3.08975,-0.812282,1,461
462,40,4.32673,-9.08893,1.29855,-7.13087,1,462
463,40,-0.0692122,-3.12779,-0.361355,-0.833037,1,463
464,40,0.38467,-9.60115,1.28269,-0.362169,1,464
