,group_id,a1,a2,a3,a4,label,time
169,1,-1.22065,-0.693751,-2.77873,1.49237,0,169
170,1,1.27455,-0.963961,-2.58641,-2.06544,0,170
171,1,-4.60013,-3.92446,-1.82764,-1.24651,0,171
172,1,-2.61486,8.33541,-1.03383,8.04631,0,172
173,1,-6.37685,-8.16334,6.05569,-0.140614,0,173
174,1,4.4136,3.56126,-3.56384,-1.87578,0,174
175,1,-9.04153,1.72539,-4.24701,3.20763,0,175
176,1,-2.41837,4.58637,-1.79646,4.16075,0,176
177,1,2.70229,0.64726,1.21641,0.425803,0,177
178,1,-0.100382,-0.409579,0.253185,-1.94093,0,178
179,1,11.2934,-3.88894,1.42721,9.40528,0,179
180,1,-2.15309,1.12192,0.0466631,2.27338,0,180
181,1,-6.3744,7.10069,-2.99697,1.18665,0,181
182,1,10.7163,4.65593,-0.819988,1.12885,0,182
183,1,4.33777,-3.1476,-2.97834,0.0316011,0,183
184,1,-2.35771,-2.59118,-0.141508,-0.31402,0,184
185,1,-4.2077,1.41681,-0.63926,0.878784,0,185
186,1,2.65006,-0.336096,0.512276,-1.19277,0,186
187,1,-4.64733,-5.53637,4.84223,2.82912,0,187
188,1,-8.3845,7.01608,-7.97131,5.26057,0,188
189,1,-5.21994,11.9541,-4.64059,-1.80763,0,189
190,1,-4.20349,2.08738,-2.12548,2.41533,0,190
191,1,2.46431,-1.48391,0.190424,1.61051,0,191
192,1,5.2948,4.81103,1.79915,5.49635,0,192
193,1,-1.50977,-1.36704,1.69072,-7.81649,0,193
194,1,-3.07495,-0.941322,1.06025,1.63011,0,194
195,1,-23.5006,6.2605,-1.69642,-5.13816,0,195
196,1,0.371981,0.282821,1.90994,3.58924,0,196
197,1,10.8038,-4.95582,4.48589,-5.21095,0,197
198,1,3.97156,0.130294,-1.20957,0.708255,0,198
199,1,-4.34758,2.04806,-0.977247,0.359463,0,199
200,1,-1.87449,3.52289,-0.0287844,-1.11094,0,200
201,1,0.646488,-0.231973,0.214574,0.0886421,0,201
202,1,2.71956,-2.33684,-0.0261615,-2.33329,0,202
203,1,-0.172668,3.24482,-1.98365,1.74294,0,203
204,1,-1.23661,-2.63769,2.49323,-2.3836,0,204
205,1,3.80698,-1.55807,-0.992555,-0.496094,0,205
206,1,3.80698,-0.721143,1.43565,-0.753509,0,206
207,1,1.86526,2.38579,-0.0519553,-0.323576,0,207
208,1,-3.81959,-2.92525,-0.441134,2.43143,0,208
209,1,-0.486103,1.76063,2.03701,-0.189829,0,209
210,1,1.25846,0.585296,-1.21508,-0.539342,0,210
211,1,-8.08011,-1.56743,-0.10479,-3.09416,0,211
212,1,5.33391,0.955698,-5.04355,3.72008,0,212
213,1,5.92375,1.45883,-3.60202,-3.38949,0,213
214,1,-3.2448,16.9376,9.41666,-6.05845,0,214
215,1,4.77826,-2.34226,0.571346,-0.7505,0,215
216,1,-5.55153,-1.32162,1.26707,2.06418,0,216
217,1,3.92844,-1.49422,1.70895,0.451382,0,217
218,1,-0.678091,-5.20583,3.59663,-1.05678,0,218
219,1,14.3331,4.05693,-1.30585,3.54783,0,219
220,1,-10.9003,0.513031,0.134161,-11.1747,0,220
221,1,-7.48143,1.09616,-3.52504,-3.61362,0,221
222,1,6.99246,-1.22374,-6.64096,3.90353,0,222
223,1,-10.6172,3.38093,0.832507,-6.81688,0,223
224,1,-5.73972,-1.61854,0.187554,-1.46914,0,224
225,1,-1.80566,0.380164,-2.01895,2.21679,0,225
226,1,-0.551209,0.0481304,1.05876,-0.696475,0,226
227,1,-14.5002,1.72158,-3.49068,-5.07524,0,227
228,1,-7.95688,-1.43416,1.4685,4.1925,0,228
229,1,1.53747,-10.5235,6.16114,-9.43613,0,229
230,1,-7.82743,-7.92853,-7.3157,-2.88349,0,230
231,1,-4.17113,0.317119,1.32268,-2.54089,0,231
232,1,-2.62223,-0.566586,3.62258,0.615801,0,232
233,1,3.48326,0.41243,1.75545,0.00570419,0,233
234,1,1.93152,0.469916,-1.38419,-1.27171,0,234
235,1,14.744,10.5441,-2.40894,12.727,0,235
236,1,-13.72,1.05453,-12.3365,-1.35531,0,236
237,1,-7.04137,4.92423,5.32471,0.831407,0,237
238,1,4.54681,1.32569,3.14249,-1.04313,0,238
239,1,-4.29881,-1.7666,0.805205,-1.24289,0,239
240,1,-2.08055,0.886549,0.42251,1.50434,0,240
241,1,4.16254,0.517774,4.72032,-2.62739,0,241
242,1,-1.75136,-5.12543,-1.13959,-2.29835,0,242
243,1,-3.82009,5.25409,-2.21566,5.19834,0,243
244,1,3.0279,0.455407,-0.545124,-0.939943,0,244
245,1,0.759174,2.33236,-6.4071,5.56846,0,245
246,1,-3.92578,-2.18147,-5.06256,0.237149,0,246
247,1,0.420902,-0.875574,3.16609,-1.72617,0,247
248,1,-3.27352,2.91806,-0.295279,-1.10181,0,248
249,1,0.186705,-1.95383,-0.458069,-1.44325,0,249
250,1,4.66569,-1.65909,0.000228724,-5.23887,0,250
251,1,-9.03083,-11.0698,-0.423026,-7.07795,0,251
252,1,-6.32775,-1.52242,1.98282,-5.01389,0,252
253,1,2.47634,-4.28607,4.5156,-3.90136,0,253
254,1,5.4934,-1.74437,-2.3394,-2.28352,0,254
255,1,5.80725,-7.37903,-3.05181,-1.93877,0,255
256,1,-2.91488,9.18886,-0.80889,5.7793,0,256
257,1,-2.5473,4.07102,-0.685555,3.39412,0,257
258,1,-1.26096,-0.40078,-0.31693,-3.73692,0,258
259,1,6.16752,-0.596828,0.0315527,15.5028,0,259
260,1,-9.75147,-0.337737,-2.39734,-0.715413,0,260
261,1,-3.46143,-2.04169,3.52879,-4.09681,0,261
262,1,-0.560656,5.84101,1.9024,-3.00518,0,262
263,1,-0.944928,3.46132,-1.38403,-2.60696,0,263
264,1,-2.85354,1.44241,0.154202,-3.53658,0,264
265,1,4.14832,1.90637,0.451088,-0.748278,0,265
266,1,1.17971,0.896844,0.799985,2.42211,0,266
267,1,-0.408812,-5.18564,2.28207,-2.56156,0,267
268,1,6.78912,3.11234,-0.35348,-4.19986,0,268
269,1,-3.77066,0.94538,-5.66652,-1.05052,0,269
270,1,-1.35267,-3.51924,-1.09197,-8.10675,0,270
271,1,-0.665531,-1.86585,2.98787,-0.620295,0,271
272,1,-0.995935,4.83189,-2.7614,4.3762,0,272
273,1,0.934118,0.66934,2.59524,1.92818,0,273
274,1,-1.31792,-5.9537,0.502279,-8.08686,0,274
275,1,6.93242,0.871894,1.60774,2.25074,0,275
276,1,2.48383,-1.63754,-1.30483,-0.704757,0,276
277,1,-3.33264,0.160646,6.03219,-4.94126,0,277
278,1,16.8314,3.72027,-5.47806,-3.41552,0,278
279,1,1.7347,1.62978,-2.24032,4.04658,0,279
280,1,4.95556,4.14721,2.15212,2.88793,0,280
281,1,0.699929,-0.873009,0.861804,1.74557,0,281
282,1,-0.551807,0.54691,-2.68385,-1.42137,0,282
283,1,11.2957,9.52428,-4.3628,3.39857,0,283
284,1,3.25999,-1.72241,-1.93033,10.0719,0,284
285,1,-6.49664,-7.55814,0.617208,-6.43602,0,285
286,1,8.22095,-1.94544,-3.78972,-2.1557,0,286
287,1,-3.52313,-0.758717,1.29307,-0.93436,0,287
288,1,-3.9321,-0.31795,1.299,1.80509,0,288
289,1,3.42934,0.231145,-1.1154,0.675551,0,289
290,1,-7.64823,6.00912,2.80674,10.4572,0,290
291,1,-9.65671,-9.51211,4.83873,-3.99695,0,291
292,1,-4.27553,4.86266,-8.50885,-3.13924,0,292
293,1,3.35865,2.81908,2.37521,-0.080694,0,293
294,1,-6.74304,-3.13867,5.2675,-3.73795,0,294
295,1,-4.42546,-0.341,-0.48562,0.579844,0,295
296,1,1.87557,2.74763,-2.85215,3.47754,0,296
297,1,-1.11557,0.662692,1.02254,-0.890555,0,297
298,1,-0.545812,-3.80586,1.07372,-2.11435,0,298
299,1,2.68551,-1.29521,-6.02063,4.11257,0,299
300,1,-5.5742,1.88765,4.63152,2.22924,0,300
301,1,-0.153257,-1.75902,-0.892591,-0.785778,0,301
302,1,-6.99731,1.56727,1.10008,1.01683,0,302
303,1,-1.58777,-2.78075,2.68245,1.67478,0,303
304,1,-2.72227,-1.03137,-0.0925702,1.42154,0,304
305,1,1.96772,0.809115,0.0513209,0.111993,0,305
306,1,-0.336159,-1.73896,-0.540104,-0.29517,0,306
307,1,-4.23208,-6.98546,-7.56161,1.17652,0,307
308,1,-3.08564,4.76409,5.26407,4.82225,0,308
309,1,-1.32126,-8.82269,-0.271497,3.61532,0,309
310,1,-7.3026,3.82371,-4.84646,-3.18826,0,310
311,1,1.86813,1.69973,-3.3423,2.32854,0,311
312,1,-7.14981,0.605474,-0.988187,2.82563,0,312
313,1,1.1947,1.95448,-0.395518,-0.176704,0,313
314,1,8.25559,-1.98368,1.50347,1.74467,0,314
315,1,-0.635206,1.53663,-7.31218,4.68445,0,315
316,1,-8.501,-3.38435,-5.04649,-2.34123,0,316
317,1,-4.85027,1.24134,-0.22693,-0.706812,0,317
318,1,3.87187,-0.282301,3.93526,-2.07877,0,318
319,1,1.66352,-2.01961,1.46595,-0.456752,0,319
320,1,-2.01286,-0.51726,-0.22541,0.755798,0,320
321,1,-0.658536,2.69908,1.31682,-2.40566,0,321
322,1,1.35171,-1.33806,1.66048,-5.24917,0,322
323,1,-0.685806,-7.57808,5.1653,-3.66174,0,323
324,1,0.860244,1.79816,-0.943341,5.24885,0,324
325,1,-2.1811,4.48859,2.75794,-2.85044,0,325
326,1,5.26121,-1.78113,-0.743576,-1.12379,0,326
327,1,2.46573,2.11446,-1.45158,3.05565,0,327
328,1,-2.04636,1.60902,0.836045,2.448,0,328
329,1,-2.05898,-1.45859,-0.0993092,1.66466,0,329
330,1,1.5463,-1.84079,0.19675,0.230295,0,330
331,1,17.1167,-3.48875,1.92716,3.02163,0,331
332,1,3.97841,-8.79993,1.22744,-1.39793,0,332
333,1,2.4599,1.01708,-3.21343,-2.18645,0,333
334,1,3.70174,5.00134,-1.3728,0.206509,0,334
335,1,-1.71025,3.31176,0.26118,0.909421,0,335
336,1,-0.26637,-0.220892,-0.192425,-1.30569,0,336
337,1,0.918203,-1.50537,0.143642,-1.47418,0,337
338,1,-10.5548,-8.97686,-0.374252,-7.40361,0,338
339,1,-6.11202,3.98084,-8.0741,3.5719,0,339
340,1,13.8668,1.95257,-4.45808,6.95084,0,340
341,1,2.63048,0.159947,4.92279,-5.58573,0,341
342,1,-2.54907,-2.5214,-0.566838,1.06925,0,342
343,1,-3.36646,-1.16751,-3.15769,0.0211483,0,343
344,1,2.7005,-0.372744,2.50356,-0.164634,0,344
345,1,-0.633398,0.344062,-1.23566,-1.57522,0,345
346,1,2.62709,0.466625,2.96103,3.59956,0,346
347,1,-7.22669,0.944948,4.30295,-0.828926,0,347
348,1,-13.7193,5.2569,-10.3209,3.29429,0,348
349,1,-15.1375,-0.693661,8.88729,3.92255,0,349
350,1,-0.889572,-5.92905,4.78415,-4.01777,0,350
351,1,-0.890113,2.01263,-0.459361,0.0192631,0,351
352,1,2.31746,0.751475,-1.82211,2.533,0,352
353,1,3.07569,-0.41681,-1.26834,1.20962,0,353
354,1,0.449556,-2.17283,-1.59089,1.9771,0,354
355,1,-12.3179,13.5713,1.80095,3.89602,0,355
356,1,5.90008,-14.8782,-0.311465,3.6301,0,356
357,1,-12.261,-5.4369,-4.987,-3.20259,0,357
358,1,6.02872,-5.18309,-0.819977,-0.495718,0,358
359,1,-3.226,3.45139,-0.66767,3.23922,0,359
360,1,-0.51071,1.89047,-0.563097,2.04267,0,360
361,1,2.13361,-3.8837,-1.5964,-0.473239,0,361
362,1,5.32734,1.42815,-0.214475,0.803737,0,362
363,1,2.05017,-0.0248546,-5.60311,6.03588,0,363
364,1,-1.57329,6.12298,-0.151288,3.26155,0,364
365,1,1.50348,2.94988,-0.381539,0.629048,0,365
366,1,0.216868,1.73415,0.586375,-0.203006,0,366
367,1,1.38557,-0.617065,-1.19273,-0.354342,0,367
368,1,-0.198339,0.624839,1.62327,2.16214,0,368
369,1,0.209682,0.418758,0.093316,0.819147,0,369
370,1,-0.30933,-4.2819,2.99651,-1.08436,0,370
371,1,1.87704,0.847458,4.46341,3.06077,0,371
372,1,6.65793,-1.27395,-1.00662,1.23985,0,372
373,1,7.28184,0.0403554,1.54284,-0.640303,0,373
374,1,5.01758,1.21244,0.998049,-2.549,0,374
375,1,0.477,9.61996,-2.5087,1.5686,0,375
376,1,0.710523,-1.3412,-1.26225,2.15203,0,376
377,1,0.450408,-2.20958,-3.73032,0.344375,0,377
378,1,0.701028,-0.604054,0.736899,-1.23325,0,378
379,1,2.94466,-1.35652,-0.503067,0.811492,0,379
380,1,1.49984,-0.414922,-1.28087,0.308339,0,380
381,1,-3.62883,5.27031,-0.2764,-2.77687,0,381
382,1,-2.38143,2.83314,0.37159,0.248234,0,382
383,1,-1.45643,0.762174,2.00998,-0.717139,0,383
384,1,0.798192,0.489388,-0.199417,-0.113964,0,384
385,1,0.137927,1.56589,-1.22486,1.6983,0,385
386,1,3.95325,-1.61819,3.90856,-0.416493,0,386
387,1,-0.160045,3.3638,0.0616027,0.265088,0,387
388,1,7.4493,8.12588,0.851137,-1.8461,0,388
389,1,-0.16954,2.46138,-2.77633,-0.583398,0,389
390,1,-0.812572,-3.53419,1.39649,-1.52802,0,390
391,1,-1.41897,-0.254945,2.25735,-0.34559,0,391
392,1,-2.53257,0.437593,1.58121,2.56868,0,392
393,1,2.24954,-2.65266,-0.866987,-0.825253,0,393
394,1,-1.04744,-1.75432,-2.51351,-1.22406,0,394
395,1,-0.69872,0.758371,3.79489,6.11913,0,395
396,1,5.61832,1.89005,-3.59428,3.53606,0,396
397,1,-8.80984,-1.88881,8.19741,-4.00502,0,397
398,1,2.05701,-1.79648,1.6153,-3.78623,0,398
399,1,4.53145,-0.430253,3.05627,1.10029,0,399
400,1,-3.26881,3.72348,-1.25644,2.11639,0,400
401,1,2.95365,2.00624,-1.08592,0.822553,0,401
402,1,-2.57923,3.5235,0.691947,6.1197,0,402
403,1,-0.548228,-4.16261,-1.66865,3.43733,0,403
404,1,2.19284,-12.5926,-5.82436,-0.727696,0,404
405,1,5.05685,-11.0296,-1.23298,0.726845,0,405
406,1,-2.47203,-0.875363,2.16603,-0.693685,0,406
407,1,2.55405,1.0138,0.15433,-1.3094,0,407
408,1,-3.87357,1.57753,0.197098,-1.71282,0,408
409,1,-9.19478,-4.8862,0.0867322,-2.1344,0,409
410,1,-10.1333,2.23523,-11.391,5.4149,0,410
411,1,-9.32992,13.9433,-1.86275,5.38636,0,411
412,1,1.12905,-6.14221,1.42686,0.103912,0,412
413,1,-0.244946,2.47384,0.463224,-4.14254,0,413
414,1,-3.84534,3.95125,-2.46218,-1.40771,0,414
415,1,-0.954328,2.02711,-6.53428,3.15583,0,415
416,1,1.77222,0.641355,-0.378317,2.04128,0,416
417,1,1.74441,-0.730434,-0.963948,0.22973,0,417
418,1,12.9704,-5.41632,1.40369,6.15038,0,418
419,1,2.17129,6.70648,0.224148,7.31479,0,419
420,1,-5.57646,7.29693,0.392458,0.683155,0,420
421,1,8.52103,3.43008,-0.457638,1.11943,0,421
422,1,5.83533,-1.6437,-4.92982,-2.6821,0,422
423,1,-3.09713,-2.46951,3.59612,-3.38689,0,423
424,1,-3.32576,1.27762,1.85827,-1.11716,0,424
425,1,0.664467,1.47869,-0.245317,-0.182918,0,425
426,1,-2.88138,-1.76897,4.95377,2.52107,0,426
427,1,-7.28125,1.19451,-1.82493,0.665564,0,427
428,1,-5.2345,4.75956,-2.03532,-0.212899,0,428
429,1,-3.64096,7.6775,-2.99178,-0.269254,0,429
430,1,-0.75199,-2.56835,-0.393341,-0.925039,0,430
431,1,-0.934762,-3.87764,2.45825,0.963186,0,431
432,1,1.30466,-2.46965,1.07067,-2.22205,0,432
433,1,-4.47572,-0.12386,0.222093,-1.1937,0,433
434,1,-3.75385,3.57446,-0.230271,-3.56792,0,434
435,1,-2.185,-1.52439,1.6999,1.07546,0,435
436,1,-0.497019,-2.03281,4.37022,-1.91074,0,436
437,1,-3.20104,0.812718,-1.4592,1.4623,0,437
438,1,1.88488,3.58572,-1.26854,3.34778,0,438
439,1,-0.0720333,2.71381,-0.523564,2.09891,0,439
440,1,-3.65098,-0.593916,2.01721,0.406988,0,440
441,1,4.49773,-0.74346,-1.01718,0.80824,0,441
442,1,9.05758,-3.2937,5.34973,0.121756,0,442
443,1,7.45699,-2.34967,0.653222,3.9903,0,443
444,1,9.80782,5.63079,0.730755,2.5715,0,444
445,1,0.76369,-1.22748,0.881544,-2.27467,0,445
446,1,0.928962,1.80231,0.316469,-1.42201,0,446
447,1,-2.20737,0.420754,0.207897,1.6436,0,447
448,1,0.592184,1.0634,-3.04377,-0.0700854,0,448
449,1,-2.33383,-1.46325,1.01826,-1.54221,0,449
450,1,3.64358,7.9359,-6.64544,-1.88942,0,450
451,1,2.22739,-4.6373,0.596115,-1.96321,0,451
452,1,6.75997,-0.863996,0.368348,-4.78611,0,452
453,1,0.590021,-2.0876,0.89521,-4.72169,0,453
454,1,2.91045,-1.50352,2.18691,-0.643002,0,454
455,1,1.21433,0.0935978,0.335517,0.374399,0,455
456,1,1.02315,1.38173,0.313858,0.861695,0,456
457,1,-2.2524,0.528941,-2.40322,-0.381412,0,457
458,1,13.9856,1.66604,-1.73813,8.1468,0,458
459,1,-16.5994,-0.170106,-1.6617,-4.99352,0,459
460,1,-5.26281,-0.803125,-7.0593,-4.71708,0,460
461,1,-3.64946,-0.979514,-5.87507,1.9379,0,461
462,1,-7.67849,3.38898,0.648827,-3.90982,0,462
463,1,-3.46057,-2.30426,-0.314395,-2.66715,0,463
